name,url
Madden NFL 16,https://www.metacritic.com/game/xbox-one/madden-nfl-16
Control,https://www.metacritic.com/game/xbox-one/control
FIFA 16,https://www.metacritic.com/game/xbox-one/fifa-16
Resident Evil 3,https://www.metacritic.com/game/xbox-one/resident-evil-3
Final Fantasy XV,https://www.metacritic.com/game/xbox-one/final-fantasy-xv
Overcooked! 2,https://www.metacritic.com/game/xbox-one/overcooked!-2
FIFA 18,https://www.metacritic.com/game/xbox-one/fifa-18
Sonic Mania,https://www.metacritic.com/game/xbox-one/sonic-mania
Bayonetta & Vanquish,https://www.metacritic.com/game/xbox-one/bayonetta-vanquish
Wreckfest,https://www.metacritic.com/game/xbox-one/wreckfest
Forgotton Anne,https://www.metacritic.com/game/xbox-one/forgotton-anne
NBA 2K19,https://www.metacritic.com/game/xbox-one/nba-2k19
Madden NFL 17,https://www.metacritic.com/game/xbox-one/madden-nfl-17
SteamWorld Dig,https://www.metacritic.com/game/xbox-one/steamworld-dig
Deus Ex: Mankind Divided,https://www.metacritic.com/game/xbox-one/deus-ex-mankind-divided
Castle Crashers Remastered,https://www.metacritic.com/game/xbox-one/castle-crashers-remastered
Super Mega Baseball 3,https://www.metacritic.com/game/xbox-one/super-mega-baseball-3
SUPERHOT,https://www.metacritic.com/game/xbox-one/superhot
Path of Exile: The Fall of Oriath,https://www.metacritic.com/game/xbox-one/path-of-exile-the-fall-of-oriath
Little Nightmares,https://www.metacritic.com/game/xbox-one/little-nightmares
A Plague Tale: Innocence,https://www.metacritic.com/game/xbox-one/a-plague-tale-innocence
Spyro Reignited Trilogy,https://www.metacritic.com/game/xbox-one/spyro-reignited-trilogy
FIFA 19,https://www.metacritic.com/game/xbox-one/fifa-19
Owlboy,https://www.metacritic.com/game/xbox-one/owlboy
OlliOlli2: XL Edition,https://www.metacritic.com/game/xbox-one/olliolli2-xl-edition
Yoku's Island Express,https://www.metacritic.com/game/xbox-one/yokus-island-express
Warhammer: Vermintide 2,https://www.metacritic.com/game/xbox-one/warhammer-vermintide-2
Batman: The Telltale Series - Episode 2: Children of Arkham,https://www.metacritic.com/game/xbox-one/batman-the-telltale-series---episode-2-children-of-arkham
SOMA,https://www.metacritic.com/game/xbox-one/soma
Gears of War: Ultimate Edition,https://www.metacritic.com/game/xbox-one/gears-of-war-ultimate-edition
Super Hydorah,https://www.metacritic.com/game/xbox-one/super-hydorah
Stealth Inc 2: A Game of Clones,https://www.metacritic.com/game/xbox-one/stealth-inc-2-a-game-of-clones
Streets of Rage 4,https://www.metacritic.com/game/xbox-one/streets-of-rage-4
The Sexy Brutale,https://www.metacritic.com/game/xbox-one/the-sexy-brutale
Child of Light,https://www.metacritic.com/game/xbox-one/child-of-light
Shadow of the Tomb Raider,https://www.metacritic.com/game/xbox-one/shadow-of-the-tomb-raider
Forza Horizon 2: Storm Island,https://www.metacritic.com/game/xbox-one/forza-horizon-2-storm-island
Geometry Wars 3: Dimensions,https://www.metacritic.com/game/xbox-one/geometry-wars-3-dimensions
SUPERHOT: MIND CONTROL DELETE,https://www.metacritic.com/game/xbox-one/superhot-mind-control-delete
RiME,https://www.metacritic.com/game/xbox-one/rime
Blazing Chrome,https://www.metacritic.com/game/xbox-one/blazing-chrome
Operencia: The Stolen Sun,https://www.metacritic.com/game/xbox-one/operencia-the-stolen-sun
NHL 19,https://www.metacritic.com/game/xbox-one/nhl-19
Lovers in a Dangerous Spacetime,https://www.metacritic.com/game/xbox-one/lovers-in-a-dangerous-spacetime
Tom Clancy's The Division 2,https://www.metacritic.com/game/xbox-one/tom-clancys-the-division-2
Borderlands 3,https://www.metacritic.com/game/xbox-one/borderlands-3
Blasphemous,https://www.metacritic.com/game/xbox-one/blasphemous
FIFA 15,https://www.metacritic.com/game/xbox-one/fifa-15
Prey: Mooncrash,https://www.metacritic.com/game/xbox-one/prey-mooncrash
Tales From The Borderlands: Episode 1 - Zer0 Sum,https://www.metacritic.com/game/xbox-one/tales-from-the-borderlands-episode-1---zer0-sum
AVICII Invector,https://www.metacritic.com/game/xbox-one/avicii-invector
eFootball PES 2020,https://www.metacritic.com/game/xbox-one/efootball-pes-2020
SNK 40th Anniversary Collection,https://www.metacritic.com/game/xbox-one/snk-40th-anniversary-collection
Hand of Fate 2,https://www.metacritic.com/game/xbox-one/hand-of-fate-2
10 Second Ninja X,https://www.metacritic.com/game/xbox-one/10-second-ninja-x
Far Cry 5,https://www.metacritic.com/game/xbox-one/far-cry-5
The Evil Within 2,https://www.metacritic.com/game/xbox-one/the-evil-within-2
Pro Evolution Soccer 2019,https://www.metacritic.com/game/xbox-one/pro-evolution-soccer-2019
The Elder Scrolls V: Skyrim Special Edition,https://www.metacritic.com/game/xbox-one/the-elder-scrolls-v-skyrim-special-edition
DiRT Rally 2.0,https://www.metacritic.com/game/xbox-one/dirt-rally-20
Pro Evolution Soccer 2018,https://www.metacritic.com/game/xbox-one/pro-evolution-soccer-2018
NBA 2K15,https://www.metacritic.com/game/xbox-one/nba-2k15
MotoGP 20,https://www.metacritic.com/game/xbox-one/motogp-20
Indivisible,https://www.metacritic.com/game/xbox-one/indivisible
Metro Exodus,https://www.metacritic.com/game/xbox-one/metro-exodus
Tom Clancy's The Division 2: Warlords of New York,https://www.metacritic.com/game/xbox-one/tom-clancys-the-division-2-warlords-of-new-york
The Legend of Zelda: Breath of the Wild,https://www.metacritic.com/game/switch/the-legend-of-zelda-breath-of-the-wild
Super Mario Odyssey,https://www.metacritic.com/game/switch/super-mario-odyssey
Divinity: Original Sin II - Definitive Edition,https://www.metacritic.com/game/switch/divinity-original-sin-ii---definitive-edition
Undertale,https://www.metacritic.com/game/switch/undertale
Super Smash Bros. Ultimate,https://www.metacritic.com/game/switch/super-smash-bros-ultimate
Celeste,https://www.metacritic.com/game/switch/celeste
Bayonetta 2,https://www.metacritic.com/game/switch/bayonetta-2
Mario Kart 8 Deluxe,https://www.metacritic.com/game/switch/mario-kart-8-deluxe
INSIDE,https://www.metacritic.com/game/switch/inside
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,https://www.metacritic.com/game/switch/dragon-quest-xi-s-echoes-of-an-elusive-age---definitive-edition
Sonic Mania Plus,https://www.metacritic.com/game/switch/sonic-mania-plus
SteamWorld Heist: Ultimate Edition,https://www.metacritic.com/game/switch/steamworld-heist-ultimate-edition
Shovel Knight: Treasure Trove,https://www.metacritic.com/game/switch/shovel-knight-treasure-trove
Animal Crossing: New Horizons,https://www.metacritic.com/game/switch/animal-crossing-new-horizons
Bastion,https://www.metacritic.com/game/switch/bastion
Hollow Knight,https://www.metacritic.com/game/switch/hollow-knight
Ori and the Blind Forest: Definitive Edition,https://www.metacritic.com/game/switch/ori-and-the-blind-forest-definitive-edition
Bayonetta + Bayonetta 2,https://www.metacritic.com/game/switch/bayonetta-+-bayonetta-2
Dead Cells,https://www.metacritic.com/game/switch/dead-cells
Into the Breach,https://www.metacritic.com/game/switch/into-the-breach
Xenoblade Chronicles: Definitive Edition,https://www.metacritic.com/game/switch/xenoblade-chronicles-definitive-edition
Fire Emblem: Three Houses,https://www.metacritic.com/game/switch/fire-emblem-three-houses
Okami HD,https://www.metacritic.com/game/switch/okami-hd
Hyper Light Drifter,https://www.metacritic.com/game/switch/hyper-light-drifter
What Remains of Edith Finch,https://www.metacritic.com/game/switch/what-remains-of-edith-finch
Super Mario Maker 2,https://www.metacritic.com/game/switch/super-mario-maker-2
Downwell,https://www.metacritic.com/game/switch/downwell
Diablo III: Eternal Collection,https://www.metacritic.com/game/switch/diablo-iii-eternal-collection
SteamWorld Dig 2,https://www.metacritic.com/game/switch/steamworld-dig-2
Ikaruga,https://www.metacritic.com/game/switch/ikaruga
Cave Story +,https://www.metacritic.com/game/switch/cave-story-+
Stardew Valley,https://www.metacritic.com/game/switch/stardew-valley
Cuphead,https://www.metacritic.com/game/switch/cuphead
Astral Chain,https://www.metacritic.com/game/switch/astral-chain
Dragon Ball FighterZ,https://www.metacritic.com/game/switch/dragon-ball-fighterz
Guacamelee! 2,https://www.metacritic.com/game/switch/guacamelee!-2
Enter the Gungeon,https://www.metacritic.com/game/switch/enter-the-gungeon
The Legend of Zelda: Link's Awakening,https://www.metacritic.com/game/switch/the-legend-of-zelda-links-awakening
Kentucky Route Zero: TV Edition,https://www.metacritic.com/game/switch/kentucky-route-zero-tv-edition
Super Mega Baseball 3,https://www.metacritic.com/game/switch/super-mega-baseball-3
Axiom Verge,https://www.metacritic.com/game/switch/axiom-verge
Katamari Damacy REROLL,https://www.metacritic.com/game/switch/katamari-damacy-reroll
Owlboy,https://www.metacritic.com/game/switch/owlboy
Velocity 2X,https://www.metacritic.com/game/switch/velocity-2x
Iconoclasts,https://www.metacritic.com/game/switch/iconoclasts
Rocket League,https://www.metacritic.com/game/switch/rocket-league
The Messenger,https://www.metacritic.com/game/switch/the-messenger
Huntdown,https://www.metacritic.com/game/switch/huntdown
Donkey Kong Country: Tropical Freeze,https://www.metacritic.com/game/switch/donkey-kong-country-tropical-freeze
Monster Boy and the Cursed Kingdom,https://www.metacritic.com/game/switch/monster-boy-and-the-cursed-kingdom
Transistor,https://www.metacritic.com/game/switch/transistor
Minecraft: Switch Edition,https://www.metacritic.com/game/switch/minecraft-switch-edition
Shantae and the Pirate's Curse,https://www.metacritic.com/game/switch/shantae-and-the-pirates-curse
Streets of Rage 4,https://www.metacritic.com/game/switch/streets-of-rage-4
Guacamelee! Super Turbo Championship Edition,https://www.metacritic.com/game/switch/guacamelee!-super-turbo-championship-edition
Star Wars Pinball,https://www.metacritic.com/game/switch/star-wars-pinball
AI: The Somnium Files,https://www.metacritic.com/game/switch/ai-the-somnium-files
Sid Meier's Civilization VI,https://www.metacritic.com/game/switch/sid-meiers-civilization-vi
Crypt of the NecroDancer: Nintendo Switch Edition,https://www.metacritic.com/game/switch/crypt-of-the-necrodancer-nintendo-switch-edition
Warframe,https://www.metacritic.com/game/switch/warframe
Luigi's Mansion 3,https://www.metacritic.com/game/switch/luigis-mansion-3
Assault Android Cactus+,https://www.metacritic.com/game/switch/assault-android-cactus+
BlazBlue: Central Fiction - Special Edition,https://www.metacritic.com/game/switch/blazblue-central-fiction---special-edition
Sonic Mania,https://www.metacritic.com/game/switch/sonic-mania
Mini Metro,https://www.metacritic.com/game/switch/mini-metro
Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda,https://www.metacritic.com/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda
Thumper,https://www.metacritic.com/game/switch/thumper
Blaster Master Zero II,https://www.metacritic.com/game/switch/blaster-master-zero-ii
Final Fantasy XII: The Zodiac Age,https://www.metacritic.com/game/switch/final-fantasy-xii-the-zodiac-age
Slay the Spire,https://www.metacritic.com/game/switch/slay-the-spire
Bug Fables: The Everlasting Sapling,https://www.metacritic.com/game/switch/bug-fables-the-everlasting-sapling
Night in the Woods,https://www.metacritic.com/game/switch/night-in-the-woods
The Witcher 3: Wild Hunt - Complete Edition,https://www.metacritic.com/game/switch/the-witcher-3-wild-hunt---complete-edition
The Binding of Isaac: Afterbirth +,https://www.metacritic.com/game/switch/the-binding-of-isaac-afterbirth-+
Two Point Hospital,https://www.metacritic.com/game/switch/two-point-hospital
Dragon Quest Builders 2,https://www.metacritic.com/game/switch/dragon-quest-builders-2
Lonely Mountains: Downhill,https://www.metacritic.com/game/switch/lonely-mountains-downhill
West of Loathing,https://www.metacritic.com/game/switch/west-of-loathing
Steins;Gate Elite,https://www.metacritic.com/game/switch/steinsgate-elite
Darkest Dungeon,https://www.metacritic.com/game/switch/darkest-dungeon
Mutant Mudds Collection,https://www.metacritic.com/game/switch/mutant-mudds-collection
NeuroVoider,https://www.metacritic.com/game/switch/neurovoider
Final Fantasy X / X-2 HD Remaster,https://www.metacritic.com/game/switch/final-fantasy-x-x-2-hd-remaster
Mario + Rabbids: Kingdom Battle,https://www.metacritic.com/game/switch/mario-+-rabbids-kingdom-battle
Disgaea 4 Complete+,https://www.metacritic.com/game/switch/disgaea-4-complete+
Keep Talking and Nobody Explodes,https://www.metacritic.com/game/switch/keep-talking-and-nobody-explodes
Shantae: Half-Genie Hero - Ultimate Edition,https://www.metacritic.com/game/switch/shantae-half-genie-hero---ultimate-edition
The Legend of Heroes: Trails of Cold Steel III,https://www.metacritic.com/game/switch/the-legend-of-heroes-trails-of-cold-steel-iii
Thronebreaker: The Witcher Tales,https://www.metacritic.com/game/switch/thronebreaker-the-witcher-tales
Valkyria Chronicles,https://www.metacritic.com/game/switch/valkyria-chronicles
Shovel Knight: Specter of Torment,https://www.metacritic.com/game/switch/shovel-knight-specter-of-torment
WHAT THE GOLF?,https://www.metacritic.com/game/switch/what-the-golf
80 DAYS,https://www.metacritic.com/game/switch/80-days
VA-11 Hall-A: Cyberpunk Bartender Action,https://www.metacritic.com/game/switch/va-11-hall-a-cyberpunk-bartender-action
Toki Tori 2 +,https://www.metacritic.com/game/switch/toki-tori-2-+
Bayonetta,https://www.metacritic.com/game/switch/bayonetta
Mega Man X Legacy Collection,https://www.metacritic.com/game/switch/mega-man-x-legacy-collection
Rayman Legends: Definitive Edition,https://www.metacritic.com/game/switch/rayman-legends-definitive-edition
The Elder Scrolls V: Skyrim,https://www.metacritic.com/game/switch/the-elder-scrolls-v-skyrim
Tangle Tower,https://www.metacritic.com/game/switch/tangle-tower
Kingdom: Two Crowns,https://www.metacritic.com/game/switch/kingdom-two-crowns
Child of Light,https://www.metacritic.com/game/switch/child-of-light
Wargroove,https://www.metacritic.com/game/switch/wargroove
Lovers in a Dangerous Spacetime,https://www.metacritic.com/game/switch/lovers-in-a-dangerous-spacetime
BioShock: The Collection,https://www.metacritic.com/game/switch/bioshock-the-collection
"Snipperclips Plus: Cut It Out, Together!",https://www.metacritic.com/game/switch/snipperclips-plus-cut-it-out-together!
CrossCode,https://www.metacritic.com/game/switch/crosscode
Atelier Ryza: Ever Darkness & the Secret Hideout,https://www.metacritic.com/game/switch/atelier-ryza-ever-darkness-the-secret-hideout
Danmaku Unlimited 3,https://www.metacritic.com/game/switch/danmaku-unlimited-3
Sega Ages: Fantasy Zone,https://www.metacritic.com/game/switch/sega-ages-fantasy-zone
Baba Is You,https://www.metacritic.com/game/switch/baba-is-you
Sayonara Wild Hearts,https://www.metacritic.com/game/switch/sayonara-wild-hearts
Timespinner,https://www.metacritic.com/game/switch/timespinner
Ape Out,https://www.metacritic.com/game/switch/ape-out
To the Moon,https://www.metacritic.com/game/switch/to-the-moon
Sega Ages: OutRun,https://www.metacritic.com/game/switch/sega-ages-outrun
Super Meat Boy,https://www.metacritic.com/game/switch/super-meat-boy
Ni no Kuni: Wrath of the White Witch,https://www.metacritic.com/game/switch/ni-no-kuni-wrath-of-the-white-witch
World of Goo,https://www.metacritic.com/game/switch/world-of-goo
Just Shapes & Beats,https://www.metacritic.com/game/switch/just-shapes-beats
Lumines Remastered,https://www.metacritic.com/game/switch/lumines-remastered
Fortnite,https://www.metacritic.com/game/switch/fortnite
Tetris 99,https://www.metacritic.com/game/switch/tetris-99
Tales of Vesperia: Definitive Edition,https://www.metacritic.com/game/switch/tales-of-vesperia-definitive-edition
Alien: Isolation,https://www.metacritic.com/game/switch/alien-isolation
Mega Man Legacy Collection,https://www.metacritic.com/game/switch/mega-man-legacy-collection
Duck Game,https://www.metacritic.com/game/switch/duck-game
Splatoon 2,https://www.metacritic.com/game/switch/splatoon-2
Knights and Bikes,https://www.metacritic.com/game/switch/knights-and-bikes
Shovel Knight: King of Cards,https://www.metacritic.com/game/switch/shovel-knight-king-of-cards
The Banner Saga 3,https://www.metacritic.com/game/switch/the-banner-saga-3
Octopath Traveler,https://www.metacritic.com/game/switch/octopath-traveler
Mega Man Zero / ZX Legacy Collection,https://www.metacritic.com/game/switch/mega-man-zero-zx-legacy-collection
OlliOlli: Switch Stance,https://www.metacritic.com/game/switch/olliolli-switch-stance
Moonlighter,https://www.metacritic.com/game/switch/moonlighter
Ring Fit Adventure,https://www.metacritic.com/game/switch/ring-fit-adventure
GRIS,https://www.metacritic.com/game/switch/gris
LIMBO,https://www.metacritic.com/game/switch/limbo
Xenoblade Chronicles 2,https://www.metacritic.com/game/switch/xenoblade-chronicles-2
Dark Souls Remastered,https://www.metacritic.com/game/switch/dark-souls-remastered
Collection of Mana,https://www.metacritic.com/game/switch/collection-of-mana
Overcooked! 2: Surf 'n' Turf,https://www.metacritic.com/game/switch/overcooked!-2-surf-n-turf
Sega Ages: Sonic the Hedgehog 2,https://www.metacritic.com/game/switch/sega-ages-sonic-the-hedgehog-2
Gorogoa,https://www.metacritic.com/game/switch/gorogoa
Katana ZERO,https://www.metacritic.com/game/switch/katana-zero
Killer Queen Black,https://www.metacritic.com/game/switch/killer-queen-black
Splasher,https://www.metacritic.com/game/switch/splasher
Dynasty Warriors 8: Xtreme Legends - Definitive Edition,https://www.metacritic.com/game/switch/dynasty-warriors-8-xtreme-legends---definitive-edition
Flipping Death,https://www.metacritic.com/game/switch/flipping-death
Worms W.M.D,https://www.metacritic.com/game/switch/worms-wmd
Code:Realize - Guardian of Rebirth,https://www.metacritic.com/game/switch/coderealize---guardian-of-rebirth
Reventure,https://www.metacritic.com/game/switch/reventure
Yoku's Island Express,https://www.metacritic.com/game/switch/yokus-island-express
Pinball FX3,https://www.metacritic.com/game/switch/pinball-fx3
Flat Heroes,https://www.metacritic.com/game/switch/flat-heroes
Horizon Chase Turbo,https://www.metacritic.com/game/switch/horizon-chase-turbo
Ruiner,https://www.metacritic.com/game/switch/ruiner
Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,https://www.metacritic.com/game/switch/mario-+-rabbids-kingdom-battle---donkey-kong-adventure
Valkyria Chronicles 4,https://www.metacritic.com/game/switch/valkyria-chronicles-4
Sega Ages: Virtua Racing,https://www.metacritic.com/game/switch/sega-ages-virtua-racing
Under Night In-Birth Exe:Late[cl-r],https://www.metacritic.com/game/switch/under-night-in-birth-exelatecl-r
Terraria,https://www.metacritic.com/game/switch/terraria
Swords & Soldiers II: Shawarmageddon,https://www.metacritic.com/game/switch/swords-soldiers-ii-shawarmageddon
Salt and Sanctuary,https://www.metacritic.com/game/switch/salt-and-sanctuary
Hotline Miami Collection,https://www.metacritic.com/game/switch/hotline-miami-collection
Vectronom,https://www.metacritic.com/game/switch/vectronom
Slime-san,https://www.metacritic.com/game/switch/slime-san
Devil May Cry 3: Special Edition,https://www.metacritic.com/game/switch/devil-may-cry-3-special-edition
Borderlands Legendary Collection,https://www.metacritic.com/game/switch/borderlands-legendary-collection
Clubhouse Games: 51 Worldwide Classics,https://www.metacritic.com/game/switch/clubhouse-games-51-worldwide-classics
Splatoon 2: Octo Expansion,https://www.metacritic.com/game/switch/splatoon-2-octo-expansion
Bloodstained: Curse of the Moon,https://www.metacritic.com/game/switch/bloodstained-curse-of-the-moon
Freedom Planet,https://www.metacritic.com/game/switch/freedom-planet
Ys VIII: Lacrimosa of DANA,https://www.metacritic.com/game/switch/ys-viii-lacrimosa-of-dana
Thimbleweed Park,https://www.metacritic.com/game/switch/thimbleweed-park
Pillars of Eternity: Complete Edition,https://www.metacritic.com/game/switch/pillars-of-eternity-complete-edition
Toki Tori,https://www.metacritic.com/game/switch/toki-tori
Shantae: Half-Genie Hero,https://www.metacritic.com/game/switch/shantae-half-genie-hero
Victor Vran: Overkill Edition,https://www.metacritic.com/game/switch/victor-vran-overkill-edition
Unravel Two,https://www.metacritic.com/game/switch/unravel-two
Captain Toad: Treasure Tracker,https://www.metacritic.com/game/switch/captain-toad-treasure-tracker
Wandersong,https://www.metacritic.com/game/switch/wandersong
RIVE: Ultimate Edition,https://www.metacritic.com/game/switch/rive-ultimate-edition
Azure Striker Gunvolt: Striker Pack,https://www.metacritic.com/game/switch/azure-striker-gunvolt-striker-pack
Final Fantasy VII,https://www.metacritic.com/game/switch/final-fantasy-vii
Dragon Quest Builders,https://www.metacritic.com/game/switch/dragon-quest-builders
Cytus Alpha,https://www.metacritic.com/game/switch/cytus-alpha
Disgaea 5 Complete,https://www.metacritic.com/game/switch/disgaea-5-complete
Super One More Jump,https://www.metacritic.com/game/switch/super-one-more-jump
Oxenfree,https://www.metacritic.com/game/switch/oxenfree
Tokyo Mirage Sessions #FE Encore,https://www.metacritic.com/game/switch/tokyo-mirage-sessions-fe-encore
Contra Anniversary Collection,https://www.metacritic.com/game/switch/contra-anniversary-collection
Teslagrad,https://www.metacritic.com/game/switch/teslagrad
The Lion's Song,https://www.metacritic.com/game/switch/the-lions-song
Overcooked! 2,https://www.metacritic.com/game/switch/overcooked!-2
Jet Lancer,https://www.metacritic.com/game/switch/jet-lancer
Aviary Attorney: Definitive Edition,https://www.metacritic.com/game/switch/aviary-attorney-definitive-edition
VOEZ,https://www.metacritic.com/game/switch/voez
Neon Abyss,https://www.metacritic.com/game/switch/neon-abyss
Operencia: The Stolen Sun,https://www.metacritic.com/game/switch/operencia-the-stolen-sun
Half-Life 2,https://www.metacritic.com/game/pc/half-life-2
Grand Theft Auto V,https://www.metacritic.com/game/pc/grand-theft-auto-v
The Orange Box,https://www.metacritic.com/game/pc/the-orange-box
Half-Life,https://www.metacritic.com/game/pc/half-life
BioShock,https://www.metacritic.com/game/pc/bioshock
Baldur's Gate II: Shadows of Amn,https://www.metacritic.com/game/pc/baldurs-gate-ii-shadows-of-amn
Portal 2,https://www.metacritic.com/game/pc/portal-2
The Elder Scrolls V: Skyrim,https://www.metacritic.com/game/pc/the-elder-scrolls-v-skyrim
Mass Effect 2,https://www.metacritic.com/game/pc/mass-effect-2
Grand Theft Auto: Vice City,https://www.metacritic.com/game/pc/grand-theft-auto-vice-city
Sid Meier's Civilization II,https://www.metacritic.com/game/pc/sid-meiers-civilization-ii
Quake,https://www.metacritic.com/game/pc/quake
BioShock Infinite,https://www.metacritic.com/game/pc/bioshock-infinite
The Elder Scrolls IV: Oblivion,https://www.metacritic.com/game/pc/the-elder-scrolls-iv-oblivion
Grim Fandango,https://www.metacritic.com/game/pc/grim-fandango
Diablo,https://www.metacritic.com/game/pc/diablo
Sid Meier's Civilization IV,https://www.metacritic.com/game/pc/sid-meiers-civilization-iv
The Witcher 3: Wild Hunt,https://www.metacritic.com/game/pc/the-witcher-3-wild-hunt
Company of Heroes,https://www.metacritic.com/game/pc/company-of-heroes
Half-Life: Alyx,https://www.metacritic.com/game/pc/half-life-alyx
Divinity: Original Sin II,https://www.metacritic.com/game/pc/divinity-original-sin-ii
Unreal Tournament 2004,https://www.metacritic.com/game/pc/unreal-tournament-2004
Starcraft II: Wings of Liberty,https://www.metacritic.com/game/pc/starcraft-ii-wings-of-liberty
Minecraft,https://www.metacritic.com/game/pc/minecraft
Red Dead Redemption 2,https://www.metacritic.com/game/pc/red-dead-redemption-2
Grand Theft Auto III,https://www.metacritic.com/game/pc/grand-theft-auto-iii
Homeworld,https://www.metacritic.com/game/pc/homeworld
Star Wars: Knights of the Old Republic,https://www.metacritic.com/game/pc/star-wars-knights-of-the-old-republic
World of Warcraft,https://www.metacritic.com/game/pc/world-of-warcraft
Grand Theft Auto: San Andreas,https://www.metacritic.com/game/pc/grand-theft-auto-san-andreas
Call of Duty 4: Modern Warfare,https://www.metacritic.com/game/pc/call-of-duty-4-modern-warfare
Microsoft Flight Simulator,https://www.metacritic.com/game/pc/microsoft-flight-simulator
Warcraft III: Reign of Chaos,https://www.metacritic.com/game/pc/warcraft-iii-reign-of-chaos
The Sims,https://www.metacritic.com/game/pc/the-sims
Sid Meier's Gettysburg!,https://www.metacritic.com/game/pc/sid-meiers-gettysburg!
World Soccer Winning Eleven 7 International,https://www.metacritic.com/game/pc/world-soccer-winning-eleven-7-international
Team Fortress 2,https://www.metacritic.com/game/pc/team-fortress-2
System Shock 2,https://www.metacritic.com/game/pc/system-shock-2
Tom Clancy's Splinter Cell: Chaos Theory,https://www.metacritic.com/game/pc/tom-clancys-splinter-cell-chaos-theory
Rome: Total War,https://www.metacritic.com/game/pc/rome-total-war
Okami HD,https://www.metacritic.com/game/pc/okami-hd
Undertale,https://www.metacritic.com/game/pc/undertale
Thief: The Dark Project,https://www.metacritic.com/game/pc/thief-the-dark-project
Age of Empires II: The Age of Kings,https://www.metacritic.com/game/pc/age-of-empires-ii-the-age-of-kings
Unreal Tournament (1999),https://www.metacritic.com/game/pc/unreal-tournament-1999
Sid Meier's Alpha Centauri,https://www.metacritic.com/game/pc/sid-meiers-alpha-centauri
Galactic Civilizations II: Twilight of the Arnor,https://www.metacritic.com/game/pc/galactic-civilizations-ii-twilight-of-the-arnor
Out of the Park Baseball 17,https://www.metacritic.com/game/pc/out-of-the-park-baseball-17
The Witcher 3: Wild Hunt - Blood and Wine,https://www.metacritic.com/game/pc/the-witcher-3-wild-hunt---blood-and-wine
Tiger Woods PGA Tour 2003,https://www.metacritic.com/game/pc/tiger-woods-pga-tour-2003
Dishonored,https://www.metacritic.com/game/pc/dishonored
Medal of Honor: Allied Assault,https://www.metacritic.com/game/pc/medal-of-honor-allied-assault
Myth: The Fallen Lords,https://www.metacritic.com/game/pc/myth-the-fallen-lords
World of Warcraft: Wrath of the Lich King,https://www.metacritic.com/game/pc/world-of-warcraft-wrath-of-the-lich-king
Overwatch,https://www.metacritic.com/game/pc/overwatch
F1 Challenge '99-'02,https://www.metacritic.com/game/pc/f1-challenge-99-02
Baldur's Gate,https://www.metacritic.com/game/pc/baldurs-gate
IL-2 Sturmovik,https://www.metacritic.com/game/pc/il-2-sturmovik
FreeSpace 2,https://www.metacritic.com/game/pc/freespace-2
Metal Gear Solid V: The Phantom Pain,https://www.metacritic.com/game/pc/metal-gear-solid-v-the-phantom-pain
Tom Clancy's Splinter Cell,https://www.metacritic.com/game/pc/tom-clancys-splinter-cell
Kentucky Route Zero - Act III,https://www.metacritic.com/game/pc/kentucky-route-zero---act-iii
Crysis,https://www.metacritic.com/game/pc/crysis
World of Warcraft: The Burning Crusade,https://www.metacritic.com/game/pc/world-of-warcraft-the-burning-crusade
Tiger Woods PGA Tour 2005,https://www.metacritic.com/game/pc/tiger-woods-pga-tour-2005
The Longest Journey,https://www.metacritic.com/game/pc/the-longest-journey
Tony Hawk's Pro Skater 2,https://www.metacritic.com/game/pc/tony-hawks-pro-skater-2
Star Wars Jedi Knight: Dark Forces II,https://www.metacritic.com/game/pc/star-wars-jedi-knight-dark-forces-ii
Batman: Arkham Asylum,https://www.metacritic.com/game/pc/batman-arkham-asylum
Galactic Civilizations II: Dark Avatar,https://www.metacritic.com/game/pc/galactic-civilizations-ii-dark-avatar
The Operative: No One Lives Forever,https://www.metacritic.com/game/pc/the-operative-no-one-lives-forever
Battlefield 2,https://www.metacritic.com/game/pc/battlefield-2
Street Fighter IV,https://www.metacritic.com/game/pc/street-fighter-iv
Fallout 3,https://www.metacritic.com/game/pc/fallout-3
Batman: Arkham City,https://www.metacritic.com/game/pc/batman-arkham-city
Fez,https://www.metacritic.com/game/pc/fez
Planescape: Torment,https://www.metacritic.com/game/pc/planescape-torment
Neverwinter Nights,https://www.metacritic.com/game/pc/neverwinter-nights
No One Lives Forever 2: A Spy in H.A.R.M.'s Way,https://www.metacritic.com/game/pc/no-one-lives-forever-2-a-spy-in-harms-way
Dragon Age: Origins,https://www.metacritic.com/game/pc/dragon-age-origins
Mark of the Ninja,https://www.metacritic.com/game/pc/mark-of-the-ninja
Disco Elysium,https://www.metacritic.com/game/pc/disco-elysium
Dark Souls II,https://www.metacritic.com/game/pc/dark-souls-ii
Call of Duty,https://www.metacritic.com/game/pc/call-of-duty
Madden NFL 2004,https://www.metacritic.com/game/pc/madden-nfl-2004
The Sims 2,https://www.metacritic.com/game/pc/the-sims-2
Final Fantasy XIV: Shadowbringers,https://www.metacritic.com/game/pc/final-fantasy-xiv-shadowbringers
